Station ID,Station Name,Province,Reported Station,Max Temp (°C),Date
41577,ISLAMABAD,Islamabad,ISLAMABAD,32,"06 May, 2025"
41598,JHELUM,Punjab,JHELUM,32,"06 May, 2025"
41756,JIWANI,Balochistan,JIWANI,39,"06 May, 2025"
43534,Jammu,Kashmir,Jammu,31,"06 May, 2025"
41696,KALAT,Balochistan,KALAT,27,"06 May, 2025"
41780,KARACHI,Sindh,KARACHI,38,"06 May, 2025"
41640,LAHORE,Punjab,LAHORE,31,"06 May, 2025"
43535,Leh,Kashmir,Leh,17,"06 May, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,20,"06 May, 2025"
41786,MITHI,Sindh,MITHI,39,"06 May, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,36,"06 May, 2025"
41675,MULTAN,Punjab,MULTAN,33,"06 May, 2025"
41573,MURREE,Punjab,MURREE,20,"06 May, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,33,"06 May, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,38,"06 May, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,40,"06 May, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,36,"06 May, 2025"
43541,Pulwama,Kashmir,Pulwama,27,"06 May, 2025"
41660,QUETTA,Balochistan,QUETTA,32,"06 May, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,23,"06 May, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,31,"06 May, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,34,"06 May, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,31,"06 May, 2025"
41593,SARGODHA,Punjab,SARGODHA,33,"06 May, 2025"
41697,SIBBI,Balochistan,SIBBI,39,"06 May, 2025"
41517,SKARDU,GB,SKARDU,27,"06 May, 2025"
41724,SUKKUR,Sindh,SUKKUR,36,"06 May, 2025"
43543,Shopian,Kashmir,Shopian,22,"06 May, 2025"
43536,Srinagar,Kashmir,Srinagar,23,"06 May, 2025"
41783,THATTA,Sindh,THATTA,39,"06 May, 2025"
41738,TURBAT,Balochistan,TURBAT,45,"06 May, 2025"
41520,ASTORE,GB,ASTORE,25,"05 May, 2025"
41535,Abbotabad,KPK,Abbotabad,23,"05 May, 2025"
43542,Anantnag,Kashmir,Anantnag,23,"05 May, 2025"
41567,Attock,Punjab,Attock,34,"05 May, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,37,"05 May, 2025"
41562,BANNU,KPK,BANNU,35,"05 May, 2025"
43544,Baramulla,Kashmir,Baramulla,24,"05 May, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,33,"05 May, 2025"
41506,CHITRAL,KPK,CHITRAL,27,"05 May, 2025"
41652,D G KHAN,Punjab,D G KHAN,34,"05 May, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,38,"05 May, 2025"
41743,DADU,Sindh,DADU,43,"05 May, 2025"
41508,DIR,KPK,DIR,26,"05 May, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,36,"05 May, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,26,"05 May, 2025"
41516,GILGIT,GB,GILGIT,33,"05 May, 2025"
41757,GWADAR,Balochistan,GWADAR,38,"05 May, 2025"
41505,HUNZA,GB,HUNZA,27,"05 May, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,38,"05 May, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,31,"05 May, 2025"
41598,JHELUM,Punjab,JHELUM,36,"05 May, 2025"
41756,JIWANI,Balochistan,JIWANI,37,"05 May, 2025"
43534,Jammu,Kashmir,Jammu,34,"05 May, 2025"
41696,KALAT,Balochistan,KALAT,28,"05 May, 2025"
41780,KARACHI,Sindh,KARACHI,34,"05 May, 2025"
41640,LAHORE,Punjab,LAHORE,35,"05 May, 2025"
43535,Leh,Kashmir,Leh,17,"05 May, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,16,"05 May, 2025"
41786,MITHI,Sindh,MITHI,40,"05 May, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,40,"05 May, 2025"
41675,MULTAN,Punjab,MULTAN,34,"05 May, 2025"
41573,MURREE,Punjab,MURREE,19,"05 May, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,29,"05 May, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,40,"05 May, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,39,"05 May, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,32,"05 May, 2025"
43541,Pulwama,Kashmir,Pulwama,22,"05 May, 2025"
41660,QUETTA,Balochistan,QUETTA,31,"05 May, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,23,"05 May, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,31,"05 May, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,37,"05 May, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,25,"05 May, 2025"
41593,SARGODHA,Punjab,SARGODHA,36,"05 May, 2025"
41697,SIBBI,Balochistan,SIBBI,41,"05 May, 2025"
41517,SKARDU,GB,SKARDU,25,"05 May, 2025"
41724,SUKKUR,Sindh,SUKKUR,40,"05 May, 2025"
43543,Shopian,Kashmir,Shopian,23,"05 May, 2025"
43536,Srinagar,Kashmir,Srinagar,24,"05 May, 2025"
41783,THATTA,Sindh,THATTA,38,"05 May, 2025"
41738,TURBAT,Balochistan,TURBAT,46,"05 May, 2025"
41520,ASTORE,GB,ASTORE,22,"04 May, 2025"
41535,Abbotabad,KPK,Abbotabad,25,"04 May, 2025"
43542,Anantnag,Kashmir,Anantnag,24,"04 May, 2025"
41567,Attock,Punjab,Attock,38,"04 May, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,38,"04 May, 2025"
41562,BANNU,KPK,BANNU,34,"04 May, 2025"
43544,Baramulla,Kashmir,Baramulla,24,"04 May, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,34,"04 May, 2025"
41506,CHITRAL,KPK,CHITRAL,30,"04 May, 2025"
41652,D G KHAN,Punjab,D G KHAN,38,"04 May, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,36,"04 May, 2025"
41743,DADU,Sindh,DADU,44,"04 May, 2025"
41508,DIR,KPK,DIR,29,"04 May, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,37,"04 May, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,31,"04 May, 2025"
41516,GILGIT,GB,GILGIT,29,"04 May, 2025"
41757,GWADAR,Balochistan,GWADAR,39,"04 May, 2025"
41505,HUNZA,GB,HUNZA,26,"04 May, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,41,"04 May, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,33,"04 May, 2025"
41598,JHELUM,Punjab,JHELUM,34,"04 May, 2025"
41756,JIWANI,Balochistan,JIWANI,39,"04 May, 2025"
43534,Jammu,Kashmir,Jammu,34,"04 May, 2025"
41696,KALAT,Balochistan,KALAT,29,"04 May, 2025"
41780,KARACHI,Sindh,KARACHI,37,"04 May, 2025"
41640,LAHORE,Punjab,LAHORE,35,"04 May, 2025"
43535,Leh,Kashmir,Leh,18,"04 May, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,18,"04 May, 2025"
41786,MITHI,Sindh,MITHI,42,"04 May, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,44,"04 May, 2025"
41675,MULTAN,Punjab,MULTAN,37,"04 May, 2025"
41573,MURREE,Punjab,MURREE,19,"04 May, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,29,"04 May, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,42,"04 May, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,41,"04 May, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,35,"04 May, 2025"
43541,Pulwama,Kashmir,Pulwama,25,"04 May, 2025"
41660,QUETTA,Balochistan,QUETTA,33,"04 May, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,22,"04 May, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,32,"04 May, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,37,"04 May, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,31,"04 May, 2025"
41593,SARGODHA,Punjab,SARGODHA,36,"04 May, 2025"
41697,SIBBI,Balochistan,SIBBI,44,"04 May, 2025"
41517,SKARDU,GB,SKARDU,26,"04 May, 2025"
41724,SUKKUR,Sindh,SUKKUR,42,"04 May, 2025"
43543,Shopian,Kashmir,Shopian,23,"04 May, 2025"
43536,Srinagar,Kashmir,Srinagar,21,"04 May, 2025"
41783,THATTA,Sindh,THATTA,40,"04 May, 2025"
41738,TURBAT,Balochistan,TURBAT,45,"04 May, 2025"
41520,ASTORE,GB,ASTORE,25,"03 May, 2025"
41535,Abbotabad,KPK,Abbotabad,25,"03 May, 2025"
43542,Anantnag,Kashmir,Anantnag,25,"03 May, 2025"
41567,Attock,Punjab,Attock,32,"03 May, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,38,"03 May, 2025"
41562,BANNU,KPK,BANNU,36,"03 May, 2025"
43544,Baramulla,Kashmir,Baramulla,25,"03 May, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,27,"03 May, 2025"
41506,CHITRAL,KPK,CHITRAL,31,"03 May, 2025"
41652,D G KHAN,Punjab,D G KHAN,38,"03 May, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,36,"03 May, 2025"
41743,DADU,Sindh,DADU,45,"03 May, 2025"
41508,DIR,KPK,DIR,30,"03 May, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,34,"03 May, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,29,"03 May, 2025"
41516,GILGIT,GB,GILGIT,33,"03 May, 2025"
41757,GWADAR,Balochistan,GWADAR,37,"03 May, 2025"
41505,HUNZA,GB,HUNZA,31,"03 May, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,43,"03 May, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,29,"03 May, 2025"
41598,JHELUM,Punjab,JHELUM,26,"03 May, 2025"
41756,JIWANI,Balochistan,JIWANI,36,"03 May, 2025"
43534,Jammu,Kashmir,Jammu,30,"03 May, 2025"
41696,KALAT,Balochistan,KALAT,30,"03 May, 2025"
41780,KARACHI,Sindh,KARACHI,35,"03 May, 2025"
41640,LAHORE,Punjab,LAHORE,31,"03 May, 2025"
43535,Leh,Kashmir,Leh,20,"03 May, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,22,"03 May, 2025"
41786,MITHI,Sindh,MITHI,44,"03 May, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,46,"03 May, 2025"
41675,MULTAN,Punjab,MULTAN,37,"03 May, 2025"
41573,MURREE,Punjab,MURREE,20,"03 May, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,29,"03 May, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,46,"03 May, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,41,"03 May, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,38,"03 May, 2025"
43541,Pulwama,Kashmir,Pulwama,25,"03 May, 2025"
41660,QUETTA,Balochistan,QUETTA,35,"03 May, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,23,"03 May, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,28,"03 May, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,35,"03 May, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,32,"03 May, 2025"
41593,SARGODHA,Punjab,SARGODHA,31,"03 May, 2025"
41697,SIBBI,Balochistan,SIBBI,43,"03 May, 2025"
41517,SKARDU,GB,SKARDU,28,"03 May, 2025"
41724,SUKKUR,Sindh,SUKKUR,41,"03 May, 2025"
43543,Shopian,Kashmir,Shopian,25,"03 May, 2025"
43536,Srinagar,Kashmir,Srinagar,25,"03 May, 2025"
41783,THATTA,Sindh,THATTA,39,"03 May, 2025"
41738,TURBAT,Balochistan,TURBAT,45,"03 May, 2025"
41520,ASTORE,GB,ASTORE,26,"02 May, 2025"
41535,Abbotabad,KPK,Abbotabad,30,"02 May, 2025"
41567,Attock,Punjab,Attock,41,"02 May, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,46,"02 May, 2025"
41562,BANNU,KPK,BANNU,40,"02 May, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,38,"02 May, 2025"
41506,CHITRAL,KPK,CHITRAL,30,"02 May, 2025"
41652,D G KHAN,Punjab,D G KHAN,44,"02 May, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,43,"02 May, 2025"
41743,DADU,Sindh,DADU,47,"02 May, 2025"
41508,DIR,KPK,DIR,29,"02 May, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,41,"02 May, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,32,"02 May, 2025"
41516,GILGIT,GB,GILGIT,35,"02 May, 2025"
41757,GWADAR,Balochistan,GWADAR,36,"02 May, 2025"
41505,HUNZA,GB,HUNZA,30,"02 May, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,44,"02 May, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,36,"02 May, 2025"
41598,JHELUM,Punjab,JHELUM,38,"02 May, 2025"
41756,JIWANI,Balochistan,JIWANI,35,"02 May, 2025"
43534,Jammu,Kashmir,Jammu,36,"02 May, 2025"
41696,KALAT,Balochistan,KALAT,31,"02 May, 2025"
41780,KARACHI,Sindh,KARACHI,36,"02 May, 2025"
41640,LAHORE,Punjab,LAHORE,39,"02 May, 2025"
43535,Leh,Kashmir,Leh,19,"02 May, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,23,"02 May, 2025"
41786,MITHI,Sindh,MITHI,44,"02 May, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,48,"02 May, 2025"
41675,MULTAN,Punjab,MULTAN,44,"02 May, 2025"
41573,MURREE,Punjab,MURREE,23,"02 May, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,35,"02 May, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,47,"02 May, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,43,"02 May, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,39,"02 May, 2025"
41660,QUETTA,Balochistan,QUETTA,35,"02 May, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,26,"02 May, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,35,"02 May, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,41,"02 May, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,33,"02 May, 2025"
41593,SARGODHA,Punjab,SARGODHA,39,"02 May, 2025"
41697,SIBBI,Balochistan,SIBBI,47,"02 May, 2025"
41517,SKARDU,GB,SKARDU,27,"02 May, 2025"
41724,SUKKUR,Sindh,SUKKUR,46,"02 May, 2025"
43536,Srinagar,Kashmir,Srinagar,29,"02 May, 2025"
41783,THATTA,Sindh,THATTA,38,"02 May, 2025"
41738,TURBAT,Balochistan,TURBAT,46,"02 May, 2025"
41520,ASTORE,GB,ASTORE,27,"01 May, 2025"
41535,Abbotabad,KPK,Abbotabad,34,"01 May, 2025"
43542,Anantnag,Kashmir,Anantnag,29,"01 May, 2025"
41567,Attock,Punjab,Attock,41,"01 May, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,46,"01 May, 2025"
41562,BANNU,KPK,BANNU,42,"01 May, 2025"
43544,Baramulla,Kashmir,Baramulla,30,"01 May, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,39,"01 May, 2025"
41506,CHITRAL,KPK,CHITRAL,35,"01 May, 2025"
41652,D G KHAN,Punjab,D G KHAN,46,"01 May, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,43,"01 May, 2025"
41743,DADU,Sindh,DADU,47,"01 May, 2025"
41508,DIR,KPK,DIR,34,"01 May, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,42,"01 May, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,39,"01 May, 2025"
41516,GILGIT,GB,GILGIT,35,"01 May, 2025"
41757,GWADAR,Balochistan,GWADAR,37,"01 May, 2025"
41505,HUNZA,GB,HUNZA,30,"01 May, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,45,"01 May, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,38,"01 May, 2025"
41598,JHELUM,Punjab,JHELUM,40,"01 May, 2025"
41756,JIWANI,Balochistan,JIWANI,37,"01 May, 2025"
43534,Jammu,Kashmir,Jammu,38,"01 May, 2025"
41696,KALAT,Balochistan,KALAT,31,"01 May, 2025"
41780,KARACHI,Sindh,KARACHI,39,"01 May, 2025"
41640,LAHORE,Punjab,LAHORE,39,"01 May, 2025"
43535,Leh,Kashmir,Leh,18,"01 May, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,27,"01 May, 2025"
41786,MITHI,Sindh,MITHI,47,"01 May, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,48,"01 May, 2025"
41675,MULTAN,Punjab,MULTAN,44,"01 May, 2025"
41573,MURREE,Punjab,MURREE,27,"01 May, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,40,"01 May, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,48,"01 May, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,43,"01 May, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,39,"01 May, 2025"
43541,Pulwama,Kashmir,Pulwama,30,"01 May, 2025"
41660,QUETTA,Balochistan,QUETTA,37,"01 May, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,29,"01 May, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,37,"01 May, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,43,"01 May, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,37,"01 May, 2025"
41593,SARGODHA,Punjab,SARGODHA,41,"01 May, 2025"
41697,SIBBI,Balochistan,SIBBI,48,"01 May, 2025"
41517,SKARDU,GB,SKARDU,29,"01 May, 2025"
41724,SUKKUR,Sindh,SUKKUR,45,"01 May, 2025"
43543,Shopian,Kashmir,Shopian,29,"01 May, 2025"
43536,Srinagar,Kashmir,Srinagar,31,"01 May, 2025"
41783,THATTA,Sindh,THATTA,40,"01 May, 2025"
41738,TURBAT,Balochistan,TURBAT,45,"01 May, 2025"
41520,ASTORE,GB,ASTORE,27,"30 Apr, 2025"
41535,Abbotabad,KPK,Abbotabad,35,"30 Apr, 2025"
43542,Anantnag,Kashmir,Anantnag,29,"30 Apr, 2025"
41567,Attock,Punjab,Attock,43,"30 Apr, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,45,"30 Apr, 2025"
41562,BANNU,KPK,BANNU,44,"30 Apr, 2025"
43544,Baramulla,Kashmir,Baramulla,30,"30 Apr, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,39,"30 Apr, 2025"
41506,CHITRAL,KPK,CHITRAL,33,"30 Apr, 2025"
41652,D G KHAN,Punjab,D G KHAN,45,"30 Apr, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,45,"30 Apr, 2025"
41743,DADU,Sindh,DADU,48,"30 Apr, 2025"
41508,DIR,KPK,DIR,35,"30 Apr, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,43,"30 Apr, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,41,"30 Apr, 2025"
41516,GILGIT,GB,GILGIT,34,"30 Apr, 2025"
41757,GWADAR,Balochistan,GWADAR,38,"30 Apr, 2025"
41505,HUNZA,GB,HUNZA,30,"30 Apr, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,45,"30 Apr, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,38,"30 Apr, 2025"
41598,JHELUM,Punjab,JHELUM,40,"30 Apr, 2025"
41756,JIWANI,Balochistan,JIWANI,38,"30 Apr, 2025"
43534,Jammu,Kashmir,Jammu,38,"30 Apr, 2025"
41696,KALAT,Balochistan,KALAT,32,"30 Apr, 2025"
41780,KARACHI,Sindh,KARACHI,39,"30 Apr, 2025"
41640,LAHORE,Punjab,LAHORE,40,"30 Apr, 2025"
43535,Leh,Kashmir,Leh,16,"30 Apr, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,28,"30 Apr, 2025"
41786,MITHI,Sindh,MITHI,45,"30 Apr, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,47,"30 Apr, 2025"
41675,MULTAN,Punjab,MULTAN,44,"30 Apr, 2025"
41573,MURREE,Punjab,MURREE,27,"30 Apr, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,41,"30 Apr, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,49,"30 Apr, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,43,"30 Apr, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,41,"30 Apr, 2025"
43541,Pulwama,Kashmir,Pulwama,30,"30 Apr, 2025"
41660,QUETTA,Balochistan,QUETTA,37,"30 Apr, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,30,"30 Apr, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,37,"30 Apr, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,44,"30 Apr, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,37,"30 Apr, 2025"
41593,SARGODHA,Punjab,SARGODHA,42,"30 Apr, 2025"
41697,SIBBI,Balochistan,SIBBI,47,"30 Apr, 2025"
41517,SKARDU,GB,SKARDU,26,"30 Apr, 2025"
41724,SUKKUR,Sindh,SUKKUR,47,"30 Apr, 2025"
43543,Shopian,Kashmir,Shopian,30,"30 Apr, 2025"
43536,Srinagar,Kashmir,Srinagar,31,"30 Apr, 2025"
41783,THATTA,Sindh,THATTA,40,"30 Apr, 2025"
41738,TURBAT,Balochistan,TURBAT,46,"30 Apr, 2025"
41520,ASTORE,GB,ASTORE,25,"29 Apr, 2025"
41535,Abbotabad,KPK,Abbotabad,35,"29 Apr, 2025"
43542,Anantnag,Kashmir,Anantnag,28,"29 Apr, 2025"
41567,Attock,Punjab,Attock,43,"29 Apr, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,43,"29 Apr, 2025"
41562,BANNU,KPK,BANNU,42,"29 Apr, 2025"
43544,Baramulla,Kashmir,Baramulla,27,"29 Apr, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,40,"29 Apr, 2025"
41506,CHITRAL,KPK,CHITRAL,32,"29 Apr, 2025"
41652,D G KHAN,Punjab,D G KHAN,44,"29 Apr, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,45,"29 Apr, 2025"
41743,DADU,Sindh,DADU,46,"29 Apr, 2025"
41508,DIR,KPK,DIR,34,"29 Apr, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,43,"29 Apr, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,40,"29 Apr, 2025"
41516,GILGIT,GB,GILGIT,34,"29 Apr, 2025"
41757,GWADAR,Balochistan,GWADAR,39,"29 Apr, 2025"
41505,HUNZA,GB,HUNZA,28,"29 Apr, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,44,"29 Apr, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,40,"29 Apr, 2025"
41598,JHELUM,Punjab,JHELUM,43,"29 Apr, 2025"
41756,JIWANI,Balochistan,JIWANI,38,"29 Apr, 2025"
43534,Jammu,Kashmir,Jammu,40,"29 Apr, 2025"
41696,KALAT,Balochistan,KALAT,31,"29 Apr, 2025"
41780,KARACHI,Sindh,KARACHI,37,"29 Apr, 2025"
41640,LAHORE,Punjab,LAHORE,42,"29 Apr, 2025"
43535,Leh,Kashmir,Leh,16,"29 Apr, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,25,"29 Apr, 2025"
41786,MITHI,Sindh,MITHI,44,"29 Apr, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,46,"29 Apr, 2025"
41675,MULTAN,Punjab,MULTAN,43,"29 Apr, 2025"
41573,MURREE,Punjab,MURREE,28,"29 Apr, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,38,"29 Apr, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,47,"29 Apr, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,44,"29 Apr, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,43,"29 Apr, 2025"
43541,Pulwama,Kashmir,Pulwama,27,"29 Apr, 2025"
41660,QUETTA,Balochistan,QUETTA,36,"29 Apr, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,30,"29 Apr, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,39,"29 Apr, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,42,"29 Apr, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,36,"29 Apr, 2025"
41593,SARGODHA,Punjab,SARGODHA,45,"29 Apr, 2025"
41697,SIBBI,Balochistan,SIBBI,47,"29 Apr, 2025"
41517,SKARDU,GB,SKARDU,24,"29 Apr, 2025"
41724,SUKKUR,Sindh,SUKKUR,45,"29 Apr, 2025"
43543,Shopian,Kashmir,Shopian,28,"29 Apr, 2025"
43536,Srinagar,Kashmir,Srinagar,29,"29 Apr, 2025"
41783,THATTA,Sindh,THATTA,38,"29 Apr, 2025"
41738,TURBAT,Balochistan,TURBAT,47,"29 Apr, 2025"
41520,ASTORE,GB,ASTORE,23,"28 Apr, 2025"
41535,Abbotabad,KPK,Abbotabad,32,"28 Apr, 2025"
43542,Anantnag,Kashmir,Anantnag,27,"28 Apr, 2025"
41567,Attock,Punjab,Attock,40,"28 Apr, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,43,"28 Apr, 2025"
41562,BANNU,KPK,BANNU,40,"28 Apr, 2025"
43544,Baramulla,Kashmir,Baramulla,26,"28 Apr, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,38,"28 Apr, 2025"
41506,CHITRAL,KPK,CHITRAL,30,"28 Apr, 2025"
41652,D G KHAN,Punjab,D G KHAN,43,"28 Apr, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,43,"28 Apr, 2025"
41743,DADU,Sindh,DADU,46,"28 Apr, 2025"
41508,DIR,KPK,DIR,32,"28 Apr, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,40,"28 Apr, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,37,"28 Apr, 2025"
41516,GILGIT,GB,GILGIT,32,"28 Apr, 2025"
41757,GWADAR,Balochistan,GWADAR,39,"28 Apr, 2025"
41505,HUNZA,GB,HUNZA,26,"28 Apr, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,42,"28 Apr, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,38,"28 Apr, 2025"
41598,JHELUM,Punjab,JHELUM,42,"28 Apr, 2025"
41756,JIWANI,Balochistan,JIWANI,38,"28 Apr, 2025"
43534,Jammu,Kashmir,Jammu,40,"28 Apr, 2025"
41696,KALAT,Balochistan,KALAT,30,"28 Apr, 2025"
41780,KARACHI,Sindh,KARACHI,36,"28 Apr, 2025"
